NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
1,0,2,82,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,67,0,0,0,0,0.3518518519,0.72,0,0,0,0,0,0.0740740741,0,0,0,0,1,0,0,0,1,-1,-1,1,0,0,0
3,1,5,60,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,11,42,0,0,0,0,0.0714285714,0.0,0,0,0,0,0,0.3571428571,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2,1,3,94,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,29,58,0,0,1,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,-1,1,1,1,1,1
4,0,3,93,2,0,0,0,0,0,0,0,0,22,1,0,1,0,0,0,13,37,35,0,2,0,0.0,0.0357142857,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
2,1,3,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,24,0,0,0,0,0.0752688172,0.2272727273,0,0,0,0,0,0.0215053763,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,0,3,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,3,68,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,10,51,0,0,0,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
3,2,5,121,5,4,0,0,0,0,0,0,0,21,1,1,0,1,1,0,66,48,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1,1
3,1,1,199,0,0,0,0,0,0,23,22,0,11,1,0,0,0,0,0,18,8,165,0,0,0,0.0376344086,0.0432692308,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
4,2,5,79,0,0,0,0,2,0,0,0,0,4,1,0,0,0,1,0,17,55,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0
1,0,5,111,5,0,0,0,2,0,3,2,0,14,1,1,0,0,1,0,17,42,44,0,0,0,0.2731481481,0.9861111111,1,1,1,1,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,0,-1,1,0
2,0,3,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,22,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,1,109,11,0,0,0,0,0,1,0,0,14,1,0,0,0,0,0,16,8,77,0,0,0,0.0982142857,0.25,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1,0
1,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0.0093457944,0.0617283951,0,1,1,0,0,0.0093457944,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
2,0,2,81,4,0,0,0,0,0,1,1,0,13,1,1,0,0,0,0,12,22,39,0,0,0,0.6958333333,0.2545454545,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,0,-1,0
1,0,3,74,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,13,54,0,0,0,0,0.3625,0.8301886792,1,1,0,1,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,0
1,0,4,73,6,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,48,0,0,0,0,0.1033057851,0.2972972973,0,1,1,0,1,0.0123966942,0,0,0,0,1,1,0,0,1,0,0,-1,0,1,0
3,0,2,50,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,26,0,0,1,0,0.8888888889,0.0,0,1,0,0,0,0.1111111111,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
2,0,5,101,9,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,77,0,0,0,0,0.1530612245,0.3529411765,0,1,1,0,0,0.0102040816,0,0,0,0,1,0,0,1,1,-1,0,1,0,1,0
4,0,3,176,0,0,0,0,3,0,10,6,0,46,1,0,1,0,0,0,12,22,134,0,1,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0,1
3,1,2,43,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,18,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
2,1,3,34,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,15,12,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,2,80,1,0,0,0,2,0,2,1,0,15,1,0,0,0,0,0,19,20,33,0,0,0,0.0952380952,0.3555555556,0,1,1,1,0,0.0,0,0,0,0,1,1,0,0,1,-1,1,0,-1,1,0
2,1,2,57,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,11,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
5,0,4,68,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,23,38,0,0,1,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,1,5,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,28,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,1,0,49,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,20,1,20,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2,1,3,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,16,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,3,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,32,0,0,0,0,0.0100334448,0.1636363636,0,1,0,0,0,0.0100334448,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,1,0,32,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0,0.0880503145,0.0447761194,0,0,0,0,0,0.0188679245,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.0427350427,0.1875,0,1,0,0,0,0.037037037,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
3,2,5,121,5,4,0,0,0,0,0,0,0,22,1,1,0,1,1,0,66,48,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1,1
2,0,3,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,23,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,1,6,103,1,0,0,0,5,0,1,0,0,0,1,0,0,0,1,0,18,44,33,0,0,0,0.4827586207,0.75,0,1,1,1,1,0.0086206897,0,0,0,0,0,1,0,0,1,-1,-1,-1,0,0,0
3,0,6,85,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,32,46,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
5,0,4,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,38,3,0,1,1,0.9230769231,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
2,1,8,124,8,0,0,0,2,0,0,0,0,7,1,1,0,0,1,0,23,94,0,0,0,0,0.8174603175,0.7872340426,0,1,1,0,1,0.0,1,0,0,0,1,1,0,0,1,-1,0,-1,0,-1,0
2,0,6,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,37,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
1,0,5,99,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,74,0,0,0,0,0.7941176471,0.2272727273,0,0,0,0,0,0.0588235294,0,0,0,0,1,0,0,0,1,-1,1,1,0,-1,0
1,0,3,56,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,11,13,24,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,2,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,21,0,0,0,0,0.9333333333,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,-1,-1,1
2,0,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,22,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
1,0,0,52,0,0,0,0,0,0,3,2,0,7,1,0,0,0,0,0,21,1,22,0,0,0,0.2346938776,0.0816326531,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
3,1,3,51,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,23,21,0,0,0,0,0.023255814,0.2941176471,0,1,1,0,0,0.023255814,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
2,1,2,69,2,2,0,0,0,0,0,0,0,23,1,1,0,1,0,0,28,34,0,0,0,0,0.0,0.0625,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1
2,0,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,18,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
3,1,6,98,8,1,0,0,0,0,0,0,0,12,1,1,0,0,1,0,26,65,0,0,0,0,0.147826087,0.5405405405,0,1,0,0,0,0.0173913043,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
2,0,5,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,41,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,1,1,50,1,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,11,19,12,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.3783783784,0.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
1,0,2,67,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,52,0,0,0,0,0.135483871,0.8181818182,1,0,0,0,0,0.0258064516,0,0,0,0,1,1,0,0,1,0,-1,1,0,1,0
3,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0.0769230769,0.0697674419,0,0,0,0,0,0.0769230769,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
3,1,12,111,1,1,0,0,0,0,0,0,0,10,1,0,0,0,1,0,29,75,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
2,0,5,81,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,12,42,19,0,0,0,0.0,0.8823529412,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,1
5,4,5,129,1,0,0,0,0,0,0,0,0,21,1,1,0,1,1,0,41,81,0,0,2,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,-1,-1,-1,1,-1,1,1
3,2,3,81,6,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,31,43,0,0,0,0,0.2987012987,0.4444444444,0,1,0,0,0,0.025974026,0,0,0,0,1,1,0,0,0,-1,1,1,0,0,0
2,1,5,92,1,0,0,0,0,0,0,0,0,22,1,1,0,0,1,0,29,56,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,-1,-1,1,1,-1,1
2,0,3,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,22,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,1,4,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,30,0,0,0,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0.0353982301,1.0,1,0,0,0,0,0.0132743363,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
5,1,2,56,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,28,21,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,1,1
8,0,4,106,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,82,0,0,2,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,-1,-1,1,1,-1,1
1,0,2,40,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,11,15,6,0,0,0,0.0289017341,0.0967741935,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
2,0,3,61,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,10,44,0,0,0,0,0.0597014925,0.0967741935,0,0,0,0,0,0.07960199,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3,1,5,63,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21,35,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,0,3,69,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,12,50,0,0,0,0,0.0226244344,0.0606060606,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
1,0,3,59,2,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,19,33,0,0,0,0,0.0961538462,0.2352941176,0,1,0,1,0,0.0769230769,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1,2,114,5,0,0,0,0,0,2,2,0,12,1,1,0,0,0,0,24,22,60,0,0,0,0.0378787879,0.0784313725,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,0
3,1,2,89,7,1,0,0,0,0,0,0,0,9,1,1,0,0,1,0,26,56,0,0,0,1,0.0934065934,0.5111111111,0,1,0,0,0,0.0274725275,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1,0,5,88,5,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,19,62,0,0,0,0,0.5070422535,0.2285714286,0,1,0,1,0,0.0281690141,0,0,0,0,1,1,0,0,1,-1,0,0,0,0,0
2,1,5,73,4,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,44,0,0,0,0,0.8827838828,0.15,0,1,0,0,0,0.043956044,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,0
1,0,2,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,4,0,0,0,0,0.9333333333,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,1,2,59,3,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,18,34,0,0,0,0,0.0062893082,0.2096774194,0,1,0,0,0,0.0055031447,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
1,0,2,104,11,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,19,78,0,0,0,0,0.0101010101,0.3181818182,0,1,0,1,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,0,0,1,0
1,0,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,19,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
2,1,5,147,0,0,0,0,0,0,0,0,0,69,1,1,0,0,0,0,17,123,0,0,0,0,0.9574468085,0.064516129,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,0,0,-1,1
2,0,3,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,30,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,0,5,78,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,23,48,0,0,1,0,1.0,0.8095238095,1,1,1,0,1,0.0,1,0,0,0,0,1,0,0,1,-1,0,-1,-1,-1,1
2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,14,0,0,0,0,0.9411764706,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
1,0,5,82,6,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,18,57,0,0,0,0,0.3725490196,0.2307692308,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0
3,1,3,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,21,0,0,0,0,0.3333333333,0.2631578947,0,0,0,0,0,0.1666666667,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
2,1,2,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,7,0,0,0,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,4,73,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,13,53,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
4,1,5,102,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,69,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,-1,1
2,0,4,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,33,0,0,0,0,0.875,0.9423076923,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
5,1,2,80,0,0,0,0,0,0,3,2,0,4,1,0,0,0,1,0,10,15,47,0,0,0,0.0526315789,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
3,1,7,84,2,0,0,0,0,0,0,0,0,15,1,1,0,0,1,0,16,61,0,0,2,0,0.0,0.25,0,1,0,0,0,0.1666666667,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
2,1,6,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,31,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
2,0,3,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,13,24,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,2,66,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,46,0,0,0,0,0.3137254902,0.6578947368,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4,1,2,189,2,0,0,0,3,8,3,2,0,33,1,0,0,0,0,0,11,11,159,0,0,0,0.1014492754,0.12,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,-1,1,-1,0,1,0
1,0,10,153,0,0,0,0,1,0,0,0,0,47,1,1,0,0,0,0,15,131,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
1,0,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,0,0,0.9130434783,1.0,1,1,1,0,0,0.0652173913,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
4,2,4,67,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,26,34,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1,1
3,1,4,58,0,0,0,0,0,0,1,0,0,8,1,1,0,0,0,0,17,24,9,0,0,0,0.16,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
4,2,3,67,0,0,0,0,1,0,0,0,0,10,1,1,0,0,1,0,29,31,0,0,0,0,0.0729927007,0.8307692308,0,1,1,0,0,0.0145985401,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0
1,0,2,37,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,10,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,2,73,0,0,0,0,0,0,3,0,0,4,1,1,0,0,0,0,15,17,33,0,0,0,0.1714285714,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
7,1,6,192,6,0,0,0,0,0,0,0,0,42,1,1,0,0,1,0,29,156,0,0,2,0,0.8181818182,0.1739130435,1,1,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,1,-1,1,1,0,-1,1
2,1,4,107,12,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,16,84,0,0,0,0,0.0869565217,1.0,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
1,0,2,63,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,36,0,0,0,0,0.1503759398,0.1451612903,0,1,0,0,0,0.022556391,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,0,4,67,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,37,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
4,1,2,48,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,20,0,0,0,0,0.0,0.2,1,1,0,0,0,0.0588235294,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
2,0,3,66,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,14,45,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,2,45,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,19,19,0,0,0,0,0.0,0.3333333333,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
2,1,6,97,8,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,19,71,0,0,0,1,0.3333333333,0.6764705882,0,1,0,1,0,0.0344827586,0,0,0,0,0,1,0,0,1,-1,-1,0,0,0,0
2,0,5,72,2,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,19,46,0,0,0,0,0.2222222222,0.7,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,-1,1,1
2,0,5,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,38,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4,0,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,24,0,0,0,0,0.8666666667,0.1052631579,0,1,0,0,0,0.1333333333,0,0,1,0,1,0,0,0,1,1,1,1,0,-1,1
5,1,3,67,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,12,48,0,0,0,1,0.0052219321,0.0,0,1,1,0,0,0.0026109661,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
3,1,2,58,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,21,18,11,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0.0036101083,0.9347826087,1,1,1,0,1,0.0072202166,0,0,0,0,0,1,0,0,1,1,-1,-1,0,1,0
2,0,1,33,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,10,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,0,4,72,0,0,0,0,1,0,0,0,0,10,1,0,1,0,0,0,13,52,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
2,1,9,101,0,0,0,0,1,0,0,0,0,20,1,1,0,0,1,0,13,81,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
1,0,2,73,6,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,13,53,0,0,0,0,0.1333333333,0.9879518072,1,1,1,0,0,0.1047619048,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1,0
2,1,4,96,10,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,21,68,0,0,0,0,0.20657277,0.2916666667,0,1,0,0,0,0.0187793427,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
3,1,2,92,0,0,0,0,0,0,5,4,0,5,1,0,0,0,1,0,17,19,48,0,0,0,0.0,0.6666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,0
2,1,6,87,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32,48,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,4,55,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,35,0,0,0,1,0.0,0.8387096774,0,1,0,0,0,1.0,1,1,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,0,4,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,33,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2,1,3,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,19,0,0,0,0,0.0482758621,0.4285714286,0,1,0,0,0,0.0068965517,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,0
3,1,4,84,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,26,51,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,1,4,98,4,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,19,72,0,0,0,0,0.0085865258,0.1666666667,0,1,0,0,0,0.0046235139,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
